area,censitario,mes,trabalhados,im_aegypti,ip_aegypti,rec_aegypti,ib_aegypti,im_albopictus,ip_albopictus,rec_albopictus,ib_albopictus,tipo,lat,lng,id_grupo_rec,trab,rec_ex,rec_ag,rec_lv,lv_aeg,lv_alb,rec_aeg,rec_alb,atividade,ex,qt,ntrab,cob(t),cob(v),id_atividade,pos_aeg,pos_alb,focal,peri,nebul,mec,alt,grupo,imoveis,existentes,com_agua,com_larvas,com_aegypti,com_albopictus,larvas_aegypti,larvas_albopictus,trab_ini,fech_ini,pend_ini,trab_rec,pend_fim,trab_dem,tipo_trab,fech,desoc,temp,parc,rec,total
27                  ,354990405000583,,,,,,,,,,,16,,,,433,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,25.0,0.0,0.0,0.0,0.0,25.0
27                  ,354990405000583,,,,,,,,,,,16,,,,251,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,105.0,6.0,0.0,0.0,0.0,111.0
27                  ,354990405000583,,,,,,,,,,,16,,,,9,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000584,,,,,,,,,,,16,,,,61,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,33.0,0.0,0.0,0.0,0.0,33.0
27                  ,354990405000584,,,,,,,,,,,16,,,,79,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,36.0,0.0,0.0,0.0,0.0,36.0
27                  ,354990405000584,,,,,,,,,,,16,,,,0,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,5.0,0.0,0.0,0.0,0.0,5.0
27                  ,354990405000584,,,,,,,,,,,16,,,,336,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,28.0,0.0,0.0,0.0,0.0,28.0
27                  ,354990405000584,,,,,,,,,,,16,,,,222,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,78.0,6.0,0.0,0.0,0.0,84.0
27                  ,354990405000584,,,,,,,,,,,16,,,,5,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000591,,,,,,,,,,,16,,,,61,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,16.0,0.0,0.0,0.0,0.0,16.0
27                  ,354990405000591,,,,,,,,,,,16,,,,137,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,110.0,6.0,0.0,0.0,0.0,116.0
27                  ,354990405000591,,,,,,,,,,,16,,,,333,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,33.0,0.0,0.0,0.0,1.0,34.0
27                  ,354990405000591,,,,,,,,,,,16,,,,119,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,52.0,5.0,0.0,0.0,1.0,58.0
27                  ,354990405000591,,,,,,,,,,,16,,,,6,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000592,,,,,,,,,,,16,,,,63,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,30.0,0.0,0.0,0.0,0.0,30.0
27                  ,354990405000592,,,,,,,,,,,16,,,,223,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,160.0,3.0,0.0,0.0,0.0,163.0
27                  ,354990405000592,,,,,,,,,,,16,,,,4,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,11.0,0.0,0.0,0.0,0.0,11.0
27                  ,354990405000592,,,,,,,,,,,16,,,,521,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,55.0,0.0,0.0,0.0,1.0,56.0
27                  ,354990405000592,,,,,,,,,,,16,,,,186,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,78.0,1.0,0.0,0.0,0.0,79.0
27                  ,354990405000592,,,,,,,,,,,16,,,,2,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000593,,,,,,,,,,,16,,,,64,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,42.0,0.0,0.0,0.0,0.0,42.0
27                  ,354990405000593,,,,,,,,,,,16,,,,314,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,156.0,8.0,0.0,0.0,0.0,164.0
27                  ,354990405000593,,,,,,,,,,,16,,,,41,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,62.0,0.0,0.0,0.0,0.0,62.0
27                  ,354990405000593,,,,,,,,,,,16,,,,771,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,40.0,0.0,0.0,0.0,0.0,40.0
27                  ,354990405000593,,,,,,,,,,,16,,,,316,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,97.0,8.0,0.0,0.0,0.0,105.0
27                  ,354990405000593,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000594,,,,,,,,,,,16,,,,61,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,43.0,0.0,0.0,0.0,0.0,43.0
27                  ,354990405000594,,,,,,,,,,,16,,,,98,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,85.0,3.0,0.0,0.0,0.0,88.0
27                  ,354990405000594,,,,,,,,,,,16,,,,8,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,14.0,0.0,0.0,0.0,0.0,14.0
27                  ,354990405000594,,,,,,,,,,,16,,,,413,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,15.0,0.0,0.0,0.0,1.0,16.0
27                  ,354990405000594,,,,,,,,,,,16,,,,283,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,102.0,4.0,0.0,0.0,0.0,106.0
27                  ,354990405000594,,,,,,,,,,,16,,,,5,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000855,,,,,,,,,,,16,,,,63,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,63.0,0.0,0.0,0.0,0.0,63.0
27                  ,354990405000855,,,,,,,,,,,16,,,,138,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,29.0,0.0,0.0,0.0,0.0,29.0
27                  ,354990405000855,,,,,,,,,,,16,,,,118,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,64.0,6.0,0.0,0.0,0.0,70.0
27                  ,354990405000855,,,,,,,,,,,16,,,,2,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000856,,,,,,,,,,,16,,,,61,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,62.0,0.0,0.0,0.0,0.0,62.0
27                  ,354990405000856,,,,,,,,,,,16,,,,145,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,20.0,0.0,0.0,0.0,1.0,21.0
27                  ,354990405000856,,,,,,,,,,,16,,,,106,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,71.0,3.0,0.0,0.0,0.0,74.0
27                  ,354990405000856,,,,,,,,,,,16,,,,2,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000896,,,,,,,,,,,16,,,,62,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,32.0,0.0,0.0,0.0,0.0,32.0
27                  ,354990405000896,,,,,,,,,,,16,,,,200,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,83.0,4.0,0.0,0.0,0.0,87.0
27                  ,354990405000896,,,,,,,,,,,16,,,,3,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,6.0,0.0,0.0,0.0,0.0,6.0
27                  ,354990405000896,,,,,,,,,,,16,,,,374,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,32.0,0.0,0.0,0.0,3.0,35.0
27                  ,354990405000896,,,,,,,,,,,16,,,,172,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,50.0,3.0,0.0,0.0,0.0,53.0
27                  ,354990405000896,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000417,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,33.0,0.0,0.0,0.0,0.0,33.0
28                  ,354990405000417,,,,,,,,,,,16,,,,167,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,175.0,8.0,0.0,0.0,1.0,184.0
28                  ,354990405000417,,,,,,,,,,,16,,,,8,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,24.0,0.0,0.0,0.0,0.0,24.0
28                  ,354990405000417,,,,,,,,,,,16,,,,148,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,19.0,0.0,0.0,0.0,0.0,19.0
28                  ,354990405000417,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000417,,,,,,,,,,,16,,,,3,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000418,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,9.0,0.0,0.0,0.0,0.0,9.0
28                  ,354990405000418,,,,,,,,,,,16,,,,31,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,15.0,0.0,0.0,0.0,0.0,15.0
28                  ,354990405000418,,,,,,,,,,,16,,,,12,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000524,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,13.0,0.0,0.0,0.0,0.0,13.0
28                  ,354990405000524,,,,,,,,,,,16,,,,1510,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,1050.0,23.0,0.0,0.0,1.0,1074.0
28                  ,354990405000524,,,,,,,,,,,16,,,,96,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,251.0,1.0,0.0,0.0,0.0,252.0
28                  ,354990405000524,,,,,,,,,,,16,,,,1277,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,104.0,0.0,0.0,0.0,2.0,106.0
28                  ,354990405000524,,,,,,,,,,,16,,,,7,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000524,,,,,,,,,,,16,,,,7,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000838,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,6.0,0.0,0.0,0.0,0.0,6.0
28                  ,354990405000838,,,,,,,,,,,16,,,,3,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,2.0,0.0,0.0,0.0,0.0,2.0
28                  ,354990405000838,,,,,,,,,,,16,,,,1,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000838,,,,,,,,,,,16,,,,2,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000839,,,,,,,,,,,16,,,,21,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,11.0,0.0,0.0,0.0,0.0,11.0
28                  ,354990405000840,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000840,,,,,,,,,,,16,,,,32,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,26.0,0.0,0.0,0.0,0.0,26.0
28                  ,354990405000840,,,,,,,,,,,16,,,,7,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000841,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000841,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000888,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,17.0,0.0,0.0,0.0,0.0,17.0
28                  ,354990405000888,,,,,,,,,,,16,,,,533,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,390.0,21.0,0.0,0.0,0.0,411.0
28                  ,354990405000888,,,,,,,,,,,16,,,,25,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,39.0,0.0,0.0,0.0,0.0,39.0
28                  ,354990405000888,,,,,,,,,,,16,,,,722,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,67.0,0.0,0.0,0.0,1.0,68.0
28                  ,354990405000888,,,,,,,,,,,16,,,,5,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000889,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,12.0,0.0,0.0,0.0,0.0,12.0
28                  ,354990405000889,,,,,,,,,,,16,,,,194,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,164.0,8.0,0.0,0.0,2.0,174.0
28                  ,354990405000889,,,,,,,,,,,16,,,,18,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,57.0,0.0,0.0,0.0,0.0,57.0
28                  ,354990405000889,,,,,,,,,,,16,,,,346,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,28.0,0.0,0.0,0.0,0.0,28.0
28                  ,354990405000889,,,,,,,,,,,16,,,,2,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000891,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,11.0,0.0,0.0,0.0,0.0,11.0
28                  ,354990405000891,,,,,,,,,,,16,,,,356,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,307.0,15.0,0.0,0.0,0.0,322.0
28                  ,354990405000891,,,,,,,,,,,16,,,,578,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,59.0,0.0,0.0,0.0,2.0,61.0
28                  ,354990405000891,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000892,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,10.0,0.0,0.0,0.0,0.0,10.0
28                  ,354990405000892,,,,,,,,,,,16,,,,237,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,229.0,7.0,0.0,0.0,1.0,237.0
28                  ,354990405000892,,,,,,,,,,,16,,,,6,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,36.0,0.0,0.0,0.0,0.0,36.0
28                  ,354990405000892,,,,,,,,,,,16,,,,401,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,37.0,0.0,0.0,0.0,0.0,37.0
28                  ,354990405000893,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
28                  ,354990405000893,,,,,,,,,,,16,,,,69,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,49.0,0.0,0.0,0.0,0.0,49.0
28                  ,354990405000893,,,,,,,,,,,16,,,,99,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,13.0,0.0,0.0,0.0,0.0,13.0
28                  ,354990405000894,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,14.0,0.0,0.0,0.0,0.0,14.0
28                  ,354990405000895,,,,,,,,,,,16,,,,20,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,16.0,0.0,0.0,0.0,0.0,16.0
28                  ,354990405000895,,,,,,,,,,,16,,,,102,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,46.0,3.0,0.0,0.0,0.0,49.0
28                  ,354990405000895,,,,,,,,,,,16,,,,4,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,7.0,0.0,0.0,0.0,0.0,7.0
28                  ,354990405000895,,,,,,,,,,,16,,,,392,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,44.0,0.0,0.0,0.0,0.0,44.0
28                  ,354990405000895,,,,,,,,,,,16,,,,236,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,119.0,6.0,0.0,0.0,0.0,125.0
28                  ,354990405000895,,,,,,,,,,,16,,,,3,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
29                  ,354990405000554,,,,,,,,,,,16,,,,48,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,29.0,0.0,0.0,0.0,0.0,29.0
29                  ,354990405000554,,,,,,,,,,,16,,,,202,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,110.0,2.0,0.0,0.0,0.0,112.0
29                  ,354990405000554,,,,,,,,,,,16,,,,401,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,70.0,0.0,0.0,0.0,1.0,71.0
29                  ,354990405000554,,,,,,,,,,,16,,,,177,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,105.0,4.0,0.0,0.0,0.0,109.0
29                  ,354990405000554,,,,,,,,,,,16,,,,8,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
29                  ,354990405000558,,,,,,,,,,,16,,,,42,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,19.0,0.0,0.0,0.0,0.0,19.0
29                  ,354990405000558,,,,,,,,,,,16,,,,37,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,21.0,7.0,0.0,0.0,0.0,28.0
29                  ,354990405000558,,,,,,,,,,,16,,,,267,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,23.0,0.0,0.0,0.0,0.0,23.0
29                  ,354990405000558,,,,,,,,,,,16,,,,218,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,55.0,13.0,0.0,0.0,0.0,68.0
29                  ,354990405000558,,,,,,,,,,,16,,,,2,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
29                  ,354990405000559,,,,,,,,,,,16,,,,42,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,11.0,0.0,0.0,0.0,0.0,11.0
29                  ,354990405000559,,,,,,,,,,,16,,,,37,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,12.0,0.0,0.0,0.0,0.0,12.0
29                  ,354990405000559,,,,,,,,,,,16,,,,273,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,31.0,0.0,0.0,0.0,0.0,31.0
29                  ,354990405000559,,,,,,,,,,,16,,,,206,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,70.0,9.0,0.0,0.0,0.0,79.0
29                  ,354990405000559,,,,,,,,,,,16,,,,8,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
29                  ,354990405000560,,,,,,,,,,,16,,,,42,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,35.0,0.0,0.0,0.0,0.0,35.0
29                  ,354990405000560,,,,,,,,,,,16,,,,161,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,50.0,1.0,0.0,0.0,0.0,51.0
29                  ,354990405000560,,,,,,,,,,,16,,,,405,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,45.0,0.0,0.0,0.0,0.0,45.0
29                  ,354990405000560,,,,,,,,,,,16,,,,233,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,95.0,7.0,0.0,0.0,0.0,102.0
29                  ,354990405000597,,,,,,,,,,,16,,,,44,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,27.0,0.0,0.0,0.0,0.0,27.0
29                  ,354990405000597,,,,,,,,,,,16,,,,8,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,8.0,0.0,0.0,0.0,0.0,8.0
29                  ,354990405000597,,,,,,,,,,,16,,,,204,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,32.0,0.0,0.0,0.0,0.0,32.0
29                  ,354990405000597,,,,,,,,,,,16,,,,144,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,102.0,1.0,0.0,0.0,0.0,103.0
29                  ,354990405000598,,,,,,,,,,,16,,,,42,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,20.0,0.0,0.0,0.0,0.0,20.0
29                  ,354990405000598,,,,,,,,,,,16,,,,102,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,44.0,2.0,0.0,0.0,0.0,46.0
29                  ,354990405000598,,,,,,,,,,,16,,,,401,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,49.0,0.0,0.0,0.0,0.0,49.0
29                  ,354990405000598,,,,,,,,,,,16,,,,252,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,126.0,7.0,0.0,0.0,0.0,133.0
29                  ,354990405000598,,,,,,,,,,,16,,,,5,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
29                  ,354990405000599,,,,,,,,,,,16,,,,43,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,15.0,0.0,0.0,0.0,0.0,15.0
29                  ,354990405000599,,,,,,,,,,,16,,,,115,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,59.0,5.0,0.0,0.0,0.0,64.0
29                  ,354990405000599,,,,,,,,,,,16,,,,393,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,39.0,0.0,0.0,0.0,0.0,39.0
29                  ,354990405000599,,,,,,,,,,,16,,,,205,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,91.0,10.0,0.0,0.0,0.0,101.0
