lat,lng,trab,nao_trab,total,tipo,focal,peri,nebul,mecanico,alternativo,agente,ordem,casa,im_aegypti,im_albopictus
-23.71093,-46.52473,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,25.0,25,,
-23.71087,-46.52459,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,13,,
-23.71087,-46.5246,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,17,,
-23.71088,-46.5246,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,21,,
-23.71088,-46.5246,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,25,,
-23.71088,-46.5246,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,27,,
-23.71088,-46.5246,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,45,,
-23.71088,-46.5246,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,45_casa_02,,
-23.71088,-46.5246,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,47,,
-23.71088,-46.5246,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,49,,
-23.71088,-46.5246,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,53_casa_02,,
-23.71088,-46.52466,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,57,,
-23.71089,-46.52467,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,57_casa_02_,,
-23.71063,-46.52454,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,39426,,
-23.7107,-46.52516,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,21,,
-23.7107,-46.52516,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,503,,
-23.71061,-46.52528,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,57,,
-23.71059,-46.52529,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,265,,
-23.71061,-46.5253,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,265_casa_2,,
-23.71061,-46.52533,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,50,,
-23.71058,-46.52529,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,100,,
-23.71057,-46.5253,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,103,,
-23.71057,-46.5253,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,109,,
-23.71057,-46.5253,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,110,,
-23.71057,-46.5253,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,97,,
-23.70998,-46.52541,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,153,,
-23.71006,-46.52484,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,1343_casa_2,,
-23.71013,-46.52466,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,39426_casa_2,,
-23.71026,-46.52481,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,1343_casa3,,
-23.7157,-46.5948,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,Welington_,4.0,800_area_1_bl_a_Ap12,,
-23.71575,-46.59473,0,1,1.0,3,0.0,0.0,0.0,1.0,0.0,Welington_,8.0,46,,
-23.71572,-46.5947,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,Welington_,10.0,50,,
-23.71574,-46.59469,1,0,1.0,3,0.0,0.0,0.0,0.0,1.0,Welington_,6.0,40,,
-23.71572,-46.59466,1,0,1.0,3,0.0,0.0,0.0,0.0,1.0,Welington_,9.0,48,,
-23.71571,-46.59469,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,Welington_,3.0,800_area_1,,
-23.71571,-46.59464,1,0,1.0,3,0.0,0.0,0.0,1.0,0.0,Welington_,7.0,40_c1,,
-23.71571,-46.59467,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,Welington_,5.0,36,,
-23.71565,-46.59464,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,Welington_,1.0,30_,,
-23.71596,-46.56863,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,6.0,32_apt,,
-23.71575,-46.56807,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,17.0,22_apt,,
-23.7159,-46.56807,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,18.0,31_apt,,
-23.71592,-46.56811,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,11.0,227,,
-23.71588,-46.56823,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,15.0,42_apt,,
-23.7159,-46.56822,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,10.0,154,,
-23.71591,-46.56818,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,9.0,124,,
-23.71597,-46.5682,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,14.0,32_apt,,
-23.71596,-46.56815,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,12.0,12_apt,,
-23.71602,-46.56821,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,16.0,52,,
-23.71596,-46.56822,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,5.0,52,,
-23.71597,-46.56825,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,4.0,42,,
-23.716,-46.56833,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,3.0,36,,
-23.71605,-46.56834,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,7.0,92,,
-23.71607,-46.56815,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,8.0,122,,
-23.71618,-46.56824,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,19.0,11_apr,,
-23.71616,-46.5682,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,13.0,23_apt,,
-23.71622,-46.56816,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,20.0,64_apt,,
-23.71901,-46.5664,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,177,,
-23.71901,-46.5664,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,177_apto_32,,
-23.71901,-46.56629,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,5.0,106,,
-23.71901,-46.56629,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,3.0,84,,
-23.71901,-46.56629,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,4.0,92,,
-23.71899,-46.56629,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,6.0,112,,
-23.71901,-46.5663,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,74_casa_2,,
-23.71902,-46.56628,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,74_casa_1,,
-23.71906,-46.56639,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,6.0,143_casa_1,,
-23.71906,-46.56639,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,7.0,143_casa_2,,
-23.71906,-46.56639,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,3.0,207,,
-23.71906,-46.56639,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,5.0,207_apto_52_bl1,,
-23.71906,-46.56639,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,4.0,207_apto_71_BL_2,,
-23.71906,-46.56639,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,600,,
-23.71905,-46.56636,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,4.0,105_casa_1,,
-23.71905,-46.56636,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,5.0,105_casa_2,,
-23.71905,-46.56636,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,141_casa_1,,
-23.71905,-46.56636,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,141_casa_2,,
-23.71905,-46.56636,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,3.0,141_casa_3,,
-23.71907,-46.56646,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,112,,
-23.71907,-46.56646,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,30,,
-23.71907,-46.56646,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,34,,
-23.71907,-46.56646,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,40,,
-23.71907,-46.56646,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,4.0,40,,
-23.71907,-46.56646,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,45,,
-23.71907,-46.56646,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,45_apto_12,,
-23.71907,-46.56646,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,10.0,48,,
-23.71907,-46.56646,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,11.0,48_apto_6,,
-23.71907,-46.56646,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,12.0,48_sala_6,,
-23.71907,-46.56646,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,3.0,58,,
-23.71907,-46.56646,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,4.0,62,,
-23.71907,-46.56646,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,5.0,66,,
-23.71907,-46.56646,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,6.0,76,,
-23.71907,-46.56646,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,7.0,78,,
-23.71907,-46.56646,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,8.0,80,,
-23.71907,-46.56646,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,9.0,90,,
-23.71891,-46.56768,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,3.0,101,,
-23.71891,-46.56768,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,117,,
-23.71897,-46.56771,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,121,,
-23.73782,-46.55243,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-CLEIDE,4.0,ap_24,,
-23.73782,-46.55243,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-CLEIDE,5.0,ap_31,,
-23.73782,-46.55243,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-CLEIDE,6.0,ap_32,,
-23.73784,-46.55258,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,6.0,68,,
-23.73782,-46.55257,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,1.0,26,,
-23.73783,-46.55257,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,2.0,34,,
-23.73782,-46.55258,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,7.0,N/I,,
-23.73773,-46.55271,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,3.0,35,,
-23.73774,-46.55266,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,2.0,34,,
-23.73774,-46.55266,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,3.0,42,,
-23.73774,-46.55266,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,4.0,50,,
-23.73774,-46.55266,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,5.0,58,,
-23.73774,-46.55266,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,6.0,68,,
-23.73773,-46.55264,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,2.0,33,,
-23.73773,-46.55264,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,12.0,83,,
-23.73773,-46.55258,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,2.0,38,,
-23.73773,-46.55258,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,3.0,46,,
-23.73773,-46.55263,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,3.0,26,,
-23.73773,-46.55263,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,5.0,34,,
-23.73773,-46.55263,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,6.0,42,,
-23.73773,-46.55263,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,7.0,50,,
-23.73773,-46.55263,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,8.0,58,,
-23.73773,-46.55263,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,9.0,68,,
-23.73773,-46.55263,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,4.0,N/I,,
-23.73774,-46.55255,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-CLEIDE,1.0,ap_23,,
-23.73774,-46.55255,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-CLEIDE,2.0,ap_24,,
-23.73776,-46.55264,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,1.0,15,,
-23.7378,-46.55259,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,3.0,42,,
-23.7378,-46.55259,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,4.0,50,,
-23.7378,-46.55259,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,5.0,58,,
-23.73778,-46.5526,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,11.0,75,,
-23.7378,-46.55261,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,10.0,67,,
-23.73781,-46.55262,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,9.0,61,,
-23.73778,-46.55263,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,5.0,29,,
-23.73778,-46.55263,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,6.0,37,,
-23.73778,-46.55263,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,7.0,45,,
-23.73778,-46.55263,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,8.0,53,,
-23.73778,-46.55263,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,4.0,54,,
-23.73775,-46.55248,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-CLEIDE,3.0,N/I,,
-23.7377,-46.55233,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-CLEIDE,7.0,ap_33,,
-23.73771,-46.55243,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-CLEIDE,8.0,ap_34,,
-23.73763,-46.55254,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,1.0,35,,
-23.73763,-46.55255,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,2.0,35,,
-23.73764,-46.55265,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,6.0,63,,
-23.73767,-46.55266,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,2.0,35,,
-23.73767,-46.55267,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,1.0,35,,
-23.73768,-46.55268,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,2.0,35,,
-23.73762,-46.55265,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,3.0,35,,
-23.73762,-46.55265,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,4.0,43,,
-23.73759,-46.55268,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,DEMARCHI_-_SILMARA,5.0,51,,
-23.72233,-46.56045,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,8.0,610,,
-23.72227,-46.55985,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,7.0,546,,
-23.72226,-46.55977,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,5.0,522,,
-23.72225,-46.55982,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,6.0,548,,
-23.72222,-46.55928,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,3.0,494,,
-23.72225,-46.55942,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,4.0,512,,
-23.72214,-46.55924,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,1.0,436,,
-23.72214,-46.55924,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,2.0,466,,
-23.72113,-46.56088,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,6.0,101,,
-23.72113,-46.56088,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,7.0,113,,
-23.72113,-46.56088,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,19,,
-23.72113,-46.56088,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,30,,
-23.72113,-46.56088,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,3.0,65,,
-23.72113,-46.56088,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,4.0,79,,
-23.72113,-46.56088,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,5.0,87,,
-23.7211,-46.56083,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,209,,
-23.7211,-46.56083,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,209_apto_64,,
-23.7211,-46.56083,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,275,,
-23.7211,-46.56083,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,275_apto_72,,
-23.7211,-46.56083,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,575,,
-23.7211,-46.56083,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,579,,
-23.7211,-46.56083,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,3.0,585,,
-23.72108,-46.56092,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,300,,
-23.72108,-46.56092,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,318,,
-23.72108,-46.56092,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,378,,
-23.72108,-46.56092,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,1.0,85_casa_1,,
-23.72108,-46.56092,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,2.0,85_casa_2,,
-23.72108,-46.56092,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_SANDRA_APARE,3.0,N/I,,
-23.72207,-46.5575,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,1.0,306,,
-23.72215,-46.55808,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,4.0,376,,
-23.72209,-46.55805,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,3.0,374,,
-23.72222,-46.55784,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,2.0,N/I,,
-23.72252,-46.55621,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,1.0,131,,
-23.72224,-46.55621,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,2.0,bloco_01,,
-23.72219,-46.55633,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,4.0,bloco_03,,
-23.72222,-46.55635,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,3.0,bloco_02,,
-23.72214,-46.5563,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,5.0,bloco_04,,
-23.72214,-46.5563,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,6.0,bloco_05,,
-23.72207,-46.55625,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS_VILA_MARCHI_-_PATRÍCIA_,7.0,bloco_06,,
-23.72858,-46.53896,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,FERRAZÓPOLIS_-_OLGA_,5.0,242_cs_05,,
-23.72863,-46.53896,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,FERRAZÓPOLIS_-_OLGA_,9.0,248_cs_08,,
-23.72862,-46.53896,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,FERRAZÓPOLIS_-_OLGA_,12.0,248_cs_11,,
-23.72862,-46.53896,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,FERRAZÓPOLIS_-_OLGA_,13.0,248_cs_12,,
